job_id,company,title,location,url,source
greenhouse_8180690002,databricks,Senior Engineering Manager - Trust and Safety,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8180690002,greenhouse
greenhouse_7981531002,databricks,"Senior Enterprise Account Executive, Intelligence Community ",Remote - Virginia,https://databricks.com/company/careers/open-positions/job?gh_jid=7981531002,greenhouse
greenhouse_8297797002,databricks,Senior GenAI Research Engineer - Optimization and Kernels,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8297797002,greenhouse
greenhouse_8297804002,databricks,Senior GenAI Research Scientist - Scaling,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8297804002,greenhouse
greenhouse_8284230002,databricks,Senior Incident Manager,Remote - California; United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8284230002,greenhouse
greenhouse_6954585002,databricks,Senior Machine Learning Engineer - GenAI Platform ,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=6954585002,greenhouse
greenhouse_8199887002,databricks,"Senior Manager, Digital Brickster Experience - IT Infrastructure & Operations","Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8199887002,greenhouse
greenhouse_8284935002,databricks,"Senior Manager, Field Engineering (Pre-Sales)","Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=8284935002,greenhouse
greenhouse_8182381002,databricks,"Senior Manager, Finance","Mountain View, California; San Francisco, California; Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8182381002,greenhouse
greenhouse_8196595002,databricks,"Senior Manager, Finance Commercialization, PMO, and Operations",United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8196595002,greenhouse
greenhouse_8209833002,databricks,"Senior Manager, Global IT Support","Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8209833002,greenhouse
greenhouse_8301830002,databricks,"Senior Manager, Identity & Access Management (IAM)","Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8301830002,greenhouse
greenhouse_7734812002,databricks,"Senior Manager, Infrastructure Data Science","San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7734812002,greenhouse
greenhouse_7641390002,databricks,"Senior Manager, Infrastructure Data Science","Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7641390002,greenhouse
greenhouse_8288733002,databricks,Senior Platform Monitoring Engineer ,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8288733002,greenhouse
greenhouse_8298108002,databricks,Senior Product Operation Analyst,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8298108002,greenhouse
greenhouse_8071850002,databricks,"Senior Program Manager, Talent & Leadership Development","Mountain View, California; New York City, New York; San Francisco, California; Seattle, Washington; Washington, D.C.",https://databricks.com/company/careers/open-positions/job?gh_jid=8071850002,greenhouse
greenhouse_8346158002,databricks,Senior Revenue Accounting Manager APAC,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8346158002,greenhouse
greenhouse_8313972002,databricks,"Senior Sales Director, Strategic Accounts Benelux","Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=8313972002,greenhouse
greenhouse_8192400002,databricks,Senior Salesforce Developer ,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8192400002,greenhouse
greenhouse_8285170002,databricks,Senior SAP Product Specialist,"Munich, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8285170002,greenhouse
greenhouse_8288912002,databricks,Senior SAP Product Specialist,"Berlin, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8288912002,greenhouse
greenhouse_8026632002,databricks,"Senior Security Engineer, Incident Response","Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8026632002,greenhouse
greenhouse_8236326002,databricks,Senior Services Account Executive / Senior Engagement Manager,"Stockholm, Sweden",https://databricks.com/company/careers/open-positions/job?gh_jid=8236326002,greenhouse
greenhouse_7804049002,databricks,"Senior Software Engineer, Agentic Applications","Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7804049002,greenhouse
greenhouse_8294304002,databricks,Senior Software Engineer (App-Framework),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8294304002,greenhouse
greenhouse_8210383002,databricks,Senior Software Engineer (App-Framework),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8210383002,greenhouse
greenhouse_8183195002,databricks,Senior Software Engineer  - Application Traffic team,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8183195002,greenhouse
greenhouse_7477087002,databricks,Senior Software Engineer - Backend,"Berlin, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=7477087002,greenhouse
greenhouse_8320183002,databricks,Senior Software Engineer - Backend,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8320183002,greenhouse
greenhouse_8012803002,databricks,Senior Software Engineer - Backend,"Belgrade, Serbia",https://databricks.com/company/careers/open-positions/job?gh_jid=8012803002,greenhouse
greenhouse_6779084002,databricks,Senior Software Engineer - Backend,"Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=6779084002,greenhouse
greenhouse_6544435002,databricks,Senior Software Engineer - Backend,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=6544435002,greenhouse
greenhouse_4799387002,databricks,Senior Software Engineer - Backend,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=4799387002,greenhouse
greenhouse_8093295002,databricks,Senior Software Engineer - Backend,"Vancouver, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=8093295002,greenhouse
greenhouse_6709301002,databricks,Senior Software Engineer (Backend),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=6709301002,greenhouse
greenhouse_8233899002,databricks,Senior Software Engineer (Backend) - AI/ML Environments,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8233899002,greenhouse
greenhouse_8029215002,databricks,Senior Software Engineer - Compliance,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8029215002,greenhouse
greenhouse_7897431002,databricks,Senior Software Engineer - Data + AI Observability,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7897431002,greenhouse
greenhouse_5048461002,databricks,Senior Software Engineer - Database Engine Internals,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=5048461002,greenhouse
greenhouse_8012809002,databricks,Senior Software Engineer - Database Engine Internals,"Belgrade, Serbia",https://databricks.com/company/careers/open-positions/job?gh_jid=8012809002,greenhouse
greenhouse_6544383002,databricks,Senior Software Engineer - Database Engine Internals,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=6544383002,greenhouse
greenhouse_7647369002,databricks,Senior Software Engineer - Data Platform,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7647369002,greenhouse
greenhouse_7601580002,databricks,Senior Software Engineer - Data Platform,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7601580002,greenhouse
greenhouse_8230883002,databricks,Senior Software Engineer – Data Visualization,"Vancouver, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=8230883002,greenhouse
greenhouse_8029673002,databricks,Senior Software Engineer - Developer Experience,"Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=8029673002,greenhouse
greenhouse_4513122002,databricks,Senior Software Engineer - Distributed Data Systems,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=4513122002,greenhouse
greenhouse_6544325002,databricks,Senior Software Engineer - Distributed Data Systems,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=6544325002,greenhouse
greenhouse_8012800002,databricks,Senior Software Engineer - Distributed Data Systems,"Belgrade, Serbia",https://databricks.com/company/careers/open-positions/job?gh_jid=8012800002,greenhouse
greenhouse_6544403002,databricks,Senior Software Engineer - Fullstack,"Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=6544403002,greenhouse
greenhouse_8029679002,databricks,Senior Software Engineer - Fullstack,"Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=8029679002,greenhouse
greenhouse_5445641002,databricks,Senior Software Engineer - Fullstack,"Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=5445641002,greenhouse
greenhouse_8278343002,databricks,Senior Software Engineer - Fullstack,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8278343002,greenhouse
greenhouse_8099342002,databricks,Senior Software Engineer - Fullstack,"Vancouver, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=8099342002,greenhouse
greenhouse_7898766002,databricks,Senior Software Engineer - Fullstack,"Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7898766002,greenhouse
greenhouse_7849869002,databricks,"Senior Software Engineer - Fullstack, Assistant","San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7849869002,greenhouse
greenhouse_8211634002,databricks,Senior Software Engineer - Fullstack (NYC),New York,https://databricks.com/company/careers/open-positions/job?gh_jid=8211634002,greenhouse
greenhouse_8029209002,databricks,Senior Software Engineer - IAM,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8029209002,greenhouse
greenhouse_7647289002,databricks,Senior Software Engineer - Infrastructure,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7647289002,greenhouse
greenhouse_6318503002,databricks,Senior Software Engineer - Infrastructure and Tools,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=6318503002,greenhouse
greenhouse_7934782002,databricks,Senior Software Engineer - Ingestion,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7934782002,greenhouse
greenhouse_7938410002,databricks,Senior Software Engineer (L5) - Partner Ecosystem,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7938410002,greenhouse
greenhouse_8211648002,databricks,"Senior Software Engineer, Model Serving","San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8211648002,greenhouse
greenhouse_7654347002,databricks,"Senior Software Engineer - Money, Infrastructure","Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7654347002,greenhouse
greenhouse_8027404002,databricks,Senior Software Engineer  - Money Team,"Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8027404002,greenhouse
greenhouse_7647353002,databricks,Senior Software Engineer- Networking,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7647353002,greenhouse
greenhouse_7619810002,databricks,Senior Software Engineer - Networking Infra,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7619810002,greenhouse
greenhouse_7619811002,databricks,Senior Software Engineer - Observability,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7619811002,greenhouse
greenhouse_8229742002,databricks,Senior Software Engineer - Observability (Databases),"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8229742002,greenhouse
greenhouse_8029211002,databricks,Senior Software Engineer - Privacy,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8029211002,greenhouse
greenhouse_7841782002,databricks,Senior Software Engineer - Search,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7841782002,greenhouse
greenhouse_7274451002,databricks,Senior Software Engineer - Security,"Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=7274451002,greenhouse
greenhouse_7274459002,databricks,Senior Software Engineer - Security ,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7274459002,greenhouse
greenhouse_8350956002,databricks,Senior Software Engineer- Singapore,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8350956002,greenhouse
greenhouse_8350959002,databricks,Senior Software Engineer- Tokyo,"Tokyo, Japan",https://databricks.com/company/careers/open-positions/job?gh_jid=8350959002,greenhouse
greenhouse_8239195002,databricks,Senior Solutions Engineer,Remote - Denmark,https://databricks.com/company/careers/open-positions/job?gh_jid=8239195002,greenhouse
greenhouse_8325452002,databricks,Senior Solutions Engineer,Finland,https://databricks.com/company/careers/open-positions/job?gh_jid=8325452002,greenhouse
greenhouse_8346832002,databricks,Senior Solutions Engineer (Pre-Sales),"Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=8346832002,greenhouse
greenhouse_8321575002,databricks,Senior Specialist Solutions Architect - DS/ML/AI/GenAI,"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8321575002,greenhouse
greenhouse_8300966002,databricks,Senior Specialist Solutions Engineer,"Denmark; Finland; Stockholm, Sweden",https://databricks.com/company/careers/open-positions/job?gh_jid=8300966002,greenhouse
greenhouse_7807722002,databricks,Senior Staff Software Engineer - App and Partner Ecosystem,"Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=7807722002,greenhouse
greenhouse_7651326002,databricks,Senior Staff Software Engineer (Backend),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7651326002,greenhouse
greenhouse_7651345002,databricks,Senior Staff Software Engineer (Backend),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7651345002,greenhouse
greenhouse_8303015002,databricks,Senior Staff Software Engineer - Delta,"Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=8303015002,greenhouse
greenhouse_8303017002,databricks,Senior Staff Software Engineer - Delta,"Zürich, Switzerland",https://databricks.com/company/careers/open-positions/job?gh_jid=8303017002,greenhouse
greenhouse_8303020002,databricks,Senior Staff Software Engineer - Delta,"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8303020002,greenhouse
greenhouse_8303014002,databricks,Senior Staff Software Engineer - Delta,"Aarhus, Denmark",https://databricks.com/company/careers/open-positions/job?gh_jid=8303014002,greenhouse
greenhouse_7319791002,databricks,Senior Staff Software Engineer - Delta,"Berlin, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=7319791002,greenhouse
greenhouse_7934466002,databricks,Senior Staff Software Engineer - Enzyme,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7934466002,greenhouse
greenhouse_7274563002,databricks,Senior Staff Software Engineer - IAM,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7274563002,greenhouse
greenhouse_7274557002,databricks,Senior Staff Software Engineer - IAM,"Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=7274557002,greenhouse
greenhouse_7886068002,databricks,Senior Staff Software Engineer - Lineage & Tagging,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7886068002,greenhouse
greenhouse_7274902002,databricks,Senior Staff Software Engineer - Security Infrastructure,"Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=7274902002,greenhouse
greenhouse_7274908002,databricks,Senior Staff Software Engineer - Security Infrastructure,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7274908002,greenhouse
greenhouse_8345801002,databricks,Senior Staff Threat Hunter & Intelligence Engineer - Databricks,Remote - California; United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8345801002,greenhouse
greenhouse_8185050002,databricks,Senior Technical Instructor,Remote - United Kingdom,https://databricks.com/company/careers/open-positions/job?gh_jid=8185050002,greenhouse
greenhouse_8174993002,databricks,Senior Technical Program Manager (Engineering),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8174993002,greenhouse
greenhouse_8041698002,databricks,Senior Technical Solutions Engineer,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8041698002,greenhouse
greenhouse_7845325002,databricks,Senior Technical Solutions Engineer (Apache Spark™),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7845325002,greenhouse
greenhouse_8117624002,databricks,"Senior Technical Solutions Engineer, Lakebase","Dallas, Texas; Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8117624002,greenhouse
greenhouse_7902994002,databricks," Senior Technical Solutions Engineer, Platform",Costa Rica,https://databricks.com/company/careers/open-positions/job?gh_jid=7902994002,greenhouse
greenhouse_7874145002,databricks,Senior Technical Solutions Engineer - Platform,"Sao Paulo, Brazil",https://databricks.com/company/careers/open-positions/job?gh_jid=7874145002,greenhouse
greenhouse_8351765002,databricks,Senior Technical Solutions Engineer (Platform),"Tokyo, Japan",https://databricks.com/company/careers/open-positions/job?gh_jid=8351765002,greenhouse
greenhouse_7845320002,databricks,Senior Technical Solutions Engineer (Platform),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7845320002,greenhouse
greenhouse_7902935002,databricks,"Senior Technical Solutions Engineer, Platform","Dallas, Texas",https://databricks.com/company/careers/open-positions/job?gh_jid=7902935002,greenhouse
greenhouse_8336978002,databricks,Services Account Executive/Engagement Manager - Emerging Enterprise & DNB,"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8336978002,greenhouse
greenhouse_8209835002,databricks,Software Asset Management Leader – Global Function,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8209835002,greenhouse
greenhouse_8012650002,databricks,Software Engineer - Backend,"Belgrade, Serbia",https://databricks.com/company/careers/open-positions/job?gh_jid=8012650002,greenhouse
greenhouse_8029666002,databricks,Software Engineer - Backend,"Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=8029666002,greenhouse
greenhouse_7737233002,databricks,Software Engineer - Backend,"Aarhus, Denmark",https://databricks.com/company/careers/open-positions/job?gh_jid=7737233002,greenhouse
greenhouse_8012658002,databricks,Software Engineer - Database Engine Internals,"Belgrade, Serbia",https://databricks.com/company/careers/open-positions/job?gh_jid=8012658002,greenhouse
greenhouse_7850582002,databricks,Software Engineer - Delta Managed Tables PhD Candidates,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7850582002,greenhouse
greenhouse_8012691002,databricks,Software Engineer - Distributed Data Systems,"Belgrade, Serbia",https://databricks.com/company/careers/open-positions/job?gh_jid=8012691002,greenhouse
greenhouse_7471089002,databricks,Software Engineer -  DLT PhD Candidates ,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7471089002,greenhouse
greenhouse_8029677002,databricks,Software Engineer - Fullstack,"Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=8029677002,greenhouse
greenhouse_8341810002,databricks,Software Engineer- Fullstack- Singapore,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8341810002,greenhouse
greenhouse_8345074002,databricks,Software Engineer- Fullstack- Tokyo,"Tokyo, Japan",https://databricks.com/company/careers/open-positions/job?gh_jid=8345074002,greenhouse
greenhouse_8202670002,databricks,Software Engineer - GenAI inference ,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8202670002,greenhouse
greenhouse_7640764002,databricks,Software Engineering Intern (2026),"Belgrade, Serbia",https://databricks.com/company/careers/open-positions/job?gh_jid=7640764002,greenhouse
greenhouse_8133710002,databricks,Software Engineering Intern (2026 Start) - Aarhus,"Aarhus, Denmark",https://databricks.com/company/careers/open-positions/job?gh_jid=8133710002,greenhouse
greenhouse_7640776002,databricks,Software Engineering New Grad (2026),"Belgrade, Serbia",https://databricks.com/company/careers/open-positions/job?gh_jid=7640776002,greenhouse
greenhouse_6866549002,databricks,Software Engineer - New Grad (2026 Start),"Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=6866549002,greenhouse
greenhouse_6866542002,databricks,Software Engineer - New Grad (2026 Start),"Vancouver, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=6866542002,greenhouse
greenhouse_6886281002,databricks,Software Engineer - New Grad (2026 Start),"Berlin, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=6886281002,greenhouse
greenhouse_8133691002,databricks,Software Engineer - New Grad (2026 Start) - Aarhus,"Aarhus, Denmark",https://databricks.com/company/careers/open-positions/job?gh_jid=8133691002,greenhouse
greenhouse_7466498002,databricks,Software Engineer - Performance PhD Candidates,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7466498002,greenhouse
greenhouse_6875433002,databricks,Software Engineer -  Systems PhD Candidates,"Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=6875433002,greenhouse
greenhouse_7649293002,databricks,Software Engineer - Systems PhD Candidates ,"Bellevue, Washington; Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=7649293002,greenhouse
greenhouse_5898477002,databricks,Solutions Architect,"Toronto, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=5898477002,greenhouse
greenhouse_7896350002,databricks,Solutions Architect,Mexico City,https://databricks.com/company/careers/open-positions/job?gh_jid=7896350002,greenhouse
greenhouse_8194889002,databricks,Solutions Architect,"Seoul, South Korea",https://databricks.com/company/careers/open-positions/job?gh_jid=8194889002,greenhouse
greenhouse_8349415002,databricks,Solutions Architect,"Queensland, Australia",https://databricks.com/company/careers/open-positions/job?gh_jid=8349415002,greenhouse
greenhouse_8219964002,databricks,Solutions Architect,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8219964002,greenhouse
greenhouse_8210275002,databricks,Solutions Architect,Central - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8210275002,greenhouse
greenhouse_8349408002,databricks,Solutions Architect,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8349408002,greenhouse
greenhouse_8243219002,databricks,Solutions Architect,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8243219002,greenhouse
greenhouse_8196833002,databricks,Solutions Architect,Northeast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8196833002,greenhouse
greenhouse_6356702002,databricks,Solutions Architect ,"Sao Paulo, Brazil",https://databricks.com/company/careers/open-positions/job?gh_jid=6356702002,greenhouse
greenhouse_7978098002,databricks,Solutions Architect : Data & AI,"Pune, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7978098002,greenhouse
greenhouse_8194858002,databricks,Solutions Architect - Digital Native Business,"Chicago, Illinois",https://databricks.com/company/careers/open-positions/job?gh_jid=8194858002,greenhouse
greenhouse_7891876002,databricks,Solutions Architect - Digital Native Business,West Coast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=7891876002,greenhouse
greenhouse_6117719002,databricks,Solutions Architect - Digital Native Business,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=6117719002,greenhouse
greenhouse_8227356002,databricks,"Solutions Architect - Digital Native Business, Strategic",United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8227356002,greenhouse
greenhouse_6328361002,databricks,Solutions Architect - Emerging Enterprise,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=6328361002,greenhouse
greenhouse_6956027002,databricks,Solutions Architect - Financial Services,Massachusetts; New Jersey; New York,https://databricks.com/company/careers/open-positions/job?gh_jid=6956027002,greenhouse
greenhouse_8025551002,databricks,Solutions Architect - Finland,Finland,https://databricks.com/company/careers/open-positions/job?gh_jid=8025551002,greenhouse
greenhouse_8342267002,databricks,Solutions Architect - German Regulated - FSI Customers,"Munich, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8342267002,greenhouse
greenhouse_8194868002,databricks,Solutions Architect (Greater China Region) ,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8194868002,greenhouse
greenhouse_8085877002,databricks,Solutions Architect - Healthcare/Life Sciences Team (HLS),Remote - Illinois,https://databricks.com/company/careers/open-positions/job?gh_jid=8085877002,greenhouse
greenhouse_8231231002,databricks,Solutions Architect - Healthcare/Life Sciences Team (HLS),Remote - California,https://databricks.com/company/careers/open-positions/job?gh_jid=8231231002,greenhouse
greenhouse_8194856002,databricks,Solutions Architect (Hong Kong) ,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8194856002,greenhouse
greenhouse_6545547002,databricks,Solutions Architect - Manufacturing,"Chicago, Illinois",https://databricks.com/company/careers/open-positions/job?gh_jid=6545547002,greenhouse
greenhouse_8244527002,databricks,Solutions Architect (MLOps) - Digital Native Business,West Coast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8244527002,greenhouse
greenhouse_6841734002,databricks,Solutions Architect - Public Sector ,Remote - Washington D.C.,https://databricks.com/company/careers/open-positions/job?gh_jid=6841734002,greenhouse
greenhouse_6456675002,databricks,"Solutions Architect, Retail",West Coast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=6456675002,greenhouse
greenhouse_6049142002,databricks,"Solutions Architect, Retail ",Remote - Ohio,https://databricks.com/company/careers/open-positions/job?gh_jid=6049142002,greenhouse
greenhouse_6649865002,databricks,"Solutions Architect, Retail - CPG",Central - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=6649865002,greenhouse
greenhouse_8221491002,databricks,"Solutions Architect, Retail - CPG",Northeast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8221491002,greenhouse
greenhouse_8119057002,databricks,Solutions Architect - Rome OR Milan Based,Remote - Italy,https://databricks.com/company/careers/open-positions/job?gh_jid=8119057002,greenhouse
greenhouse_8169750002,databricks,Solutions Architect - Strategic Accounts Germany,"Munich, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8169750002,greenhouse
greenhouse_8369776002,databricks,Solutions Architect (Thailand),Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8369776002,greenhouse
greenhouse_8369779002,databricks,Solutions Architect (Vietnam),Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8369779002,greenhouse
greenhouse_8349427002,databricks,Solutions Engineer,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8349427002,greenhouse
greenhouse_8349390002,databricks,Solutions Engineer,"Sydney, Australia",https://databricks.com/company/careers/open-positions/job?gh_jid=8349390002,greenhouse
greenhouse_8234183002,databricks,Solutions Engineer,"Seoul, South Korea",https://databricks.com/company/careers/open-positions/job?gh_jid=8234183002,greenhouse
greenhouse_7759592002,databricks,Specialist Solutions Architect - GenAI & LLM,"Toronto, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=7759592002,greenhouse
greenhouse_8337429002,databricks,Specialist Solutions Architect - HCLS - Data Warehousing ,Northeast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8337429002,greenhouse
greenhouse_8287100002,databricks,Specialist Solutions Architect - Platform Security and Cloud Infrastructure,"Amsterdam, Netherlands",https://databricks.com/company/careers/open-positions/job?gh_jid=8287100002,greenhouse
greenhouse_8120171002,databricks,Sr. Accountant,Costa Rica,https://databricks.com/company/careers/open-positions/job?gh_jid=8120171002,greenhouse
greenhouse_7335143002,databricks,Sr Backline Engineer (Apache Spark™),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7335143002,greenhouse
greenhouse_7968899002,databricks,Sr. Big Data Engineer,Remote - India,https://databricks.com/company/careers/open-positions/job?gh_jid=7968899002,greenhouse
greenhouse_8337363002,databricks,Sr. Brand Campaign Manager,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8337363002,greenhouse
greenhouse_8291080002,databricks,Sr. Certification Exam Developer,India,https://databricks.com/company/careers/open-positions/job?gh_jid=8291080002,greenhouse
greenhouse_8337367002,databricks,"Sr. Customer Marketing Manager, APJ",Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8337367002,greenhouse
greenhouse_7330831002,databricks,Sr Data & AI Technical Solutions Engineer ,"Sao Paulo, Brazil",https://databricks.com/company/careers/open-positions/job?gh_jid=7330831002,greenhouse
greenhouse_8342273002,databricks,Sr. Delivery Solutions Architect,"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8342273002,greenhouse
